课程号,课序号,课程名,开课系所,容量,选课人数,余量,总学时,学分,星期,节次,持续节次,上课地点,上课周次,教师号1,教师名1,教师号2,教师名2,面向学生
30L306Q,01,土木工程专业研究方法论,土建,55,55,0,32,2,3,2,2,主校区逸夫教学楼YF东707,1-16周,5841,卢文良,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L306Q,02,土木工程专业研究方法论,土建,55,54,1,32,2,3,2,2,主校区逸夫教学楼YF东706,1-16周,6468,刘磊,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L306Q,03,土木工程专业研究方法论,土建,55,55,0,32,2,3,2,2,主校区逸夫教学楼YF东705,1-16周,7970,战家旺,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L315Q,01,理论力学（A）,土建,45,44,1,80,5,4,4,2,主校区逸夫教学楼YF304,1-16周,583,章梓茂,,,思源1001 思源1002 思源1003 思源1004 土木1001 *
30L315Q,01,理论力学（A）,土建,45,44,1,80,5,2,5,2,主校区逸夫教学楼YF304,1-16周,583,章梓茂,,,思源1001 思源1002 思源1003 思源1004 土木1001 *
30L315Q,01,理论力学（A）,土建,45,44,1,80,5,1,1,2,主校区逸夫教学楼YF304,1-16周,583,章梓茂,,,思源1001 思源1002 思源1003 思源1004 土木1001 *
30L315Q,02,理论力学（A）,土建,73,73,0,80,5,2,5,2,主校区逸夫教学楼YF508,1-16周,4061,蒋永莉,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,02,理论力学（A）,土建,73,73,0,80,5,1,1,2,主校区逸夫教学楼YF508,1-16周,4061,蒋永莉,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,02,理论力学（A）,土建,73,73,0,80,5,4,4,2,主校区逸夫教学楼YF508,1-16周,4061,蒋永莉,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,03,理论力学（A）,土建,73,73,0,80,5,2,5,2,主校区逸夫教学楼YF613,1-16周,6789,祝瑛,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,03,理论力学（A）,土建,73,73,0,80,5,1,1,2,主校区逸夫教学楼YF613,1-16周,6789,祝瑛,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,03,理论力学（A）,土建,73,73,0,80,5,4,4,2,主校区逸夫教学楼YF613,1-16周,6789,祝瑛,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,04,理论力学（A）,土建,73,73,0,80,5,1,1,2,主校区逸夫教学楼YF507,1-16周,6391,邹翠荣,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,04,理论力学（A）,土建,73,73,0,80,5,4,4,2,主校区逸夫教学楼YF507,1-16周,6391,邹翠荣,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,04,理论力学（A）,土建,73,73,0,80,5,2,5,2,主校区逸夫教学楼YF507,1-16周,6391,邹翠荣,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,05,理论力学（A）,土建,73,73,0,80,5,2,5,2,主校区逸夫教学楼YF615,1-16周,6021,梁小燕,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,05,理论力学（A）,土建,73,73,0,80,5,4,4,2,主校区逸夫教学楼YF615,1-16周,6021,梁小燕,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,05,理论力学（A）,土建,73,73,0,80,5,1,1,2,主校区逸夫教学楼YF615,1-16周,6021,梁小燕,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,06,理论力学（A）,土建,73,66,7,80,5,2,5,2,主校区逸夫教学楼YF614,1-16周,7297,金明,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,06,理论力学（A）,土建,73,66,7,80,5,4,4,2,主校区逸夫教学楼YF614,1-16周,7297,金明,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L315Q,06,理论力学（A）,土建,73,66,7,80,5,1,1,2,主校区逸夫教学楼YF614,1-16周,7297,金明,,,土木1002 土木1003 土木1004 土木1005 土木1006 土木1007 土木1008 土木1009 土木1010 土木1011 土木1012 *
30L318Q,01,土力学与基础工程,土建,40,40,0,80,5,3,5,2,主校区思源西楼SX204,1-16周,546,赵成刚,7337,崔江余 ,土木0901
30L318Q,01,土力学与基础工程,土建,40,40,0,80,5,1,4,2,主校区机械楼Z306,1-16周,546,赵成刚,7337,崔江余 ,土木0901
30L318Q,01,土力学与基础工程,土建,40,40,0,80,5,4,1,2,主校区机械楼Z306,1-16周,546,赵成刚,7337,崔江余 ,土木0901
30L318Q,02,土力学与基础工程,土建,55,55,0,80,5,3,5,2,主校区思源西楼SX203,1-16周,7340,白冰,7267,陈文化 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,02,土力学与基础工程,土建,55,55,0,80,5,4,1,2,主校区逸夫教学楼YF410,1-16周,7340,白冰,7267,陈文化 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,02,土力学与基础工程,土建,55,55,0,80,5,1,4,2,主校区逸夫教学楼YF410,1-16周,7340,白冰,7267,陈文化 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,03,土力学与基础工程,土建,55,54,1,80,5,4,1,2,主校区逸夫教学楼YF309,1-16周,7464,李涛,8165,丁洲祥 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,03,土力学与基础工程,土建,55,54,1,80,5,1,4,2,主校区逸夫教学楼YF309,1-16周,7464,李涛,8165,丁洲祥 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,03,土力学与基础工程,土建,55,54,1,80,5,3,5,2,主校区思源西楼SX202,1-16周,7464,李涛,8165,丁洲祥 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,04,土力学与基础工程,土建,55,55,0,80,5,1,4,2,主校区思源西楼SX506,1-16周,7569,陈立宏,7739,赵伯明 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,04,土力学与基础工程,土建,55,55,0,80,5,3,5,2,主校区思源西楼SX201,1-16周,7569,陈立宏,7739,赵伯明 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,04,土力学与基础工程,土建,55,55,0,80,5,4,1,2,主校区思源西楼SX506,1-16周,7569,陈立宏,7739,赵伯明 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,05,土力学与基础工程,土建,55,44,11,80,5,4,1,2,主校区思源西楼SX507,1-16周,7740,李伟华,599,吕勤 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,05,土力学与基础工程,土建,55,44,11,80,5,3,5,2,主校区思源西楼SX107,1-16周,7740,李伟华,599,吕勤 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,05,土力学与基础工程,土建,55,44,11,80,5,1,4,2,主校区思源西楼SX507,1-16周,7740,李伟华,599,吕勤 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,06,土力学与基础工程,土建,55,54,1,80,5,4,1,2,主校区思源西楼SX407,1-16周,8315,陈曦,8115,郭璇 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,06,土力学与基础工程,土建,55,54,1,80,5,3,5,2,主校区思源西楼SX106,1-16周,8315,陈曦,8115,郭璇 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,06,土力学与基础工程,土建,55,54,1,80,5,1,4,2,主校区思源西楼SX407,1-16周,8315,陈曦,8115,郭璇 ,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,07,土力学与基础工程,土建,55,54,1,80,5,1,4,2,主校区思源西楼SX406,1-16周,581,曾巧玲,,,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,07,土力学与基础工程,土建,55,54,1,80,5,3,5,2,主校区思源西楼SX101,1-16周,581,曾巧玲,,,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L318Q,07,土力学与基础工程,土建,55,54,1,80,5,4,1,2,主校区思源西楼SX406,1-16周,581,曾巧玲,,,土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L320Q,01,画法几何,土建,5,4,1,32,2,2,1,2,东校区东教一楼DQ314,2-17周上,5797,邝明,,,土木1101 土木1102 土木1103 *
30L320Q,02,画法几何,土建,5,4,1,32,2,2,5,2,东校区东教一楼DQ303,2-17周上,5797,邝明,,,土木1104 土木1105
30L320Q,03,画法几何,土建,5,5,0,32,2,5,5,2,东校区东教一楼DQ210,2-17周上,600,李雪梅1,,,土木1106 土木1107
30L320Q,04,画法几何,土建,5,5,0,32,2,4,5,2,东校区东教一楼DQ303,2-17周上,600,李雪梅1,,,土木1108 土木1109
30L320Q,05,画法几何,土建,5,3,2,32,2,3,5,2,东校区东教一楼DQ308,2-17周上,6449,高悦,,,土木1110 土木1111
30L320Q,06,画法几何,土建,5,4,1,32,2,1,5,2,东校区东教一楼DQ107,2-17周上,6449,高悦,,,土木1112
30L323Q,01,房屋建筑学,建艺,100,98,2,32,2,1,6,2,主校区思源西楼SX105,1-8周,592,陈岚,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 *
30L323Q,01,房屋建筑学,建艺,100,98,2,32,2,4,4,2,主校区第九教学楼东201,1-8周,592,陈岚,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 *
30L323Q,02,房屋建筑学,建艺,100,80,20,32,2,5,6,2,主校区思源西楼SX402,1-8周,592,陈岚,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 *
30L323Q,02,房屋建筑学,建艺,100,80,20,32,2,2,6,2,主校区思源西楼SX402,1-8周,592,陈岚,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 *
30L333Q,01,供暖与通风,土建,60,24,36,32,2,1,4,2,主校区思源东楼SD201,1-8周,7510,石磊,,,环境0801 环境0802 土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L333Q,01,供暖与通风,土建,60,24,36,32,2,4,4,2,主校区思源东楼SD201,1-8周,7510,石磊,,,环境0801 环境0802 土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L337Q,01,土木工程CAD,土建,120,120,0,32,2,5,5,2,主校区思源西楼SX105,9-16周,587,崔铸,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L337Q,01,土木工程CAD,土建,120,120,0,32,2,2,4,2,主校区思源西楼SX105,9-16周,587,崔铸,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L337Q,02,土木工程CAD,土建,120,120,0,32,2,2,4,2,主校区思源西楼SX202,9-16周,2066,陈凡丁,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L337Q,02,土木工程CAD,土建,120,120,0,32,2,5,5,2,主校区思源西楼SX202,9-16周,2066,陈凡丁,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,01,混凝土结构设计原理,土建,75,75,0,80,5,1,1,2,主校区思源楼SY201,1-16周,588,吕晓寅,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,01,混凝土结构设计原理,土建,75,75,0,80,5,3,4,2,主校区思源东楼SD107,"2,4,6,8,10,12,14,16周上",588,吕晓寅,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,01,混凝土结构设计原理,土建,75,75,0,80,5,5,1,2,主校区第九教学楼东201,1-16周,588,吕晓寅,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,02,混凝土结构设计原理,土建,75,75,0,80,5,1,1,2,主校区第九教学楼东201,1-16周,5807,刘林,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,02,混凝土结构设计原理,土建,75,75,0,80,5,5,1,2,主校区第九教学楼东203,1-16周,5807,刘林,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,02,混凝土结构设计原理,土建,75,75,0,80,5,3,4,2,主校区逸夫教学楼YF209,"2,4,6,8,10,12,14,16周上",5807,刘林,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,03,混凝土结构设计原理,土建,75,75,0,80,5,3,4,2,主校区逸夫教学楼YF505,"2,4,6,8,10,12,14,16周上",7735,杨维国,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,03,混凝土结构设计原理,土建,75,75,0,80,5,5,1,2,主校区思源楼SY105,1-16周,7735,杨维国,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,03,混凝土结构设计原理,土建,75,75,0,80,5,1,1,2,主校区第九教学楼东203,1-16周,7735,杨维国,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,04,混凝土结构设计原理,土建,75,73,2,80,5,1,1,2,主校区思源楼SY206,1-16周,7756,田玉基,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,04,混凝土结构设计原理,土建,75,73,2,80,5,5,1,2,主校区思源楼SY307,1-16周,7756,田玉基,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,04,混凝土结构设计原理,土建,75,73,2,80,5,3,4,2,主校区逸夫教学楼YF514,"2,4,6,8,10,12,14,16周上",7756,田玉基,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,05,混凝土结构设计原理,土建,75,74,1,80,5,1,1,2,主校区思源楼SY301,1-16周,8027,徐龙河,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,05,混凝土结构设计原理,土建,75,74,1,80,5,5,1,2,主校区思源东楼SD207,1-16周,8027,徐龙河,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L338Q,05,混凝土结构设计原理,土建,75,74,1,80,5,3,4,2,主校区逸夫教学楼YF513,"2,4,6,8,10,12,14,16周上",8027,徐龙河,,,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L340Q,01,混凝土桥设计,土建,90,23,67,32,2,5,5,2,主校区第九教学楼东203,1-8周,7969,闫志刚2,5841,卢文良 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L340Q,01,混凝土桥设计,土建,90,23,67,32,2,2,5,2,主校区第九教学楼东203,1-8周,7969,闫志刚2,5841,卢文良 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L345Q,01,桥梁施工,土建,80,34,46,32,2,2,2,2,主校区第九教学楼东102,9-16周,6331,韩冰,576,刘保东 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 土木0810 土木0811 *
30L345Q,01,桥梁施工,土建,80,34,46,32,2,5,2,2,主校区第九教学楼东102,9-16周,6331,韩冰,576,刘保东 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 土木0810 土木0811 *
30L347Q,01,桥梁抗震与抗风,土建,80,11,69,32,2,1,2,2,主校区第九教学楼东203,9-16周,7972,赵冠远,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L347Q,01,桥梁抗震与抗风,土建,80,11,69,32,2,4,2,2,主校区第九教学楼东203,9-16周,7972,赵冠远,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L349Q,01,铁道概论,土建,110,110,0,32,2,2,2,2,主校区逸夫教学楼YF414,1-8周,544,白雁,8117,肖宏 ,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L349Q,01,铁道概论,土建,110,110,0,32,2,4,5,2,主校区思源西楼SX504,1-8周,544,白雁,8117,肖宏 ,土木0901 土木0902 土木0903 土木0904 土木0905 土木0906 土木0907 土木0908 土木0909 土木0910 土木0911 *
30L350Q,01,地下铁道,土建,70,63,7,32,2,1,1,2,主校区思源楼SY105,1-8周,5649,刘维宁,7368,刘卫丰 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 土木0810 土木0811 *
30L350Q,01,地下铁道,土建,70,63,7,32,2,3,4,2,主校区逸夫教学楼YF408,1-8周,5649,刘维宁,7368,刘卫丰 ,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 土木0810 土木0811 *
30L357Q,01,地基处理,土建,60,21,39,32,2,1,6,2,主校区逸夫教学楼YF509,1-8周,7267,陈文化,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L357Q,01,地基处理,土建,60,21,39,32,2,4,6,2,主校区逸夫教学楼YF509,1-8周,7267,陈文化,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L364Q,01,房屋钢结构（课程设计1学分）,土建,70,15,55,48,3,2,4,2,主校区逸夫教学楼YF606,1-8周,605,刘智敏,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
30L364Q,01,房屋钢结构（课程设计1学分）,土建,70,15,55,48,3,5,6,2,主校区逸夫教学楼YF606,1-8周,605,刘智敏,,,土木0801 土木0802 土木0803 土木0804 土木0805 土木0806 土木0807 土木0808 土木0809 *
